Sample_ID	Concentration	Ratio_260_280	Ratio_260_230	Day	Sample_Well_ID	Sample_Plate_ID	Molecule	Host	Experiment_name	Treatment_name	Treatment_ID	Leaf_replicate	Psyllid_replicate	qPCR_Well_ID	qPCR_plate_ID
Y94	31.3	2.01	2.48	NA	G5	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	4	N17	2
Y94	31.3	2.01	2.48	NA	G5	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	4	N18	2
W36	29.5	1.84	1.23	NA	H5	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	6	P17	2
W36	29.5	1.84	1.23	NA	H5	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	6	P18	2
V33	26.6	1.83	1.57	NA	A6	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	3	A19	2
V33	26.6	1.83	1.57	NA	A6	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	3	A20	2
W52	25.3	1.92	1.94	NA	B6	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	2	C19	2
W52	25.3	1.92	1.94	NA	B6	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	2	C20	2
X101	80.7	1.99	2.26	NA	C6	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	10	1	E19	2
X101	80.7	1.99	2.26	NA	C6	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	10	1	E20	2
V43	37	2.03	1.92	NA	D6	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	3	G19	2
V43	37	2.03	1.92	NA	D6	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	3	G20	2
Y81	60.6	2	2.19	NA	E6	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	1	I19	2
Y81	60.6	2	2.19	NA	E6	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	1	I20	2
Z21	21.2	1.76	1.15	NA	F6	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	2	1	K19	2
Z21	21.2	1.76	1.15	NA	F6	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	2	1	K20	2
W13	27.9	1.7	1.12	NA	G6	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	3	M19	2
W13	27.9	1.7	1.12	NA	G6	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	3	M20	2
X21	41.8	2.02	2.46	NA	H6	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	2	1	O19	2
X21	41.8	2.02	2.46	NA	H6	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	2	1	O20	2
W23	21.4	2	1.9	NA	A7	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	3	B19	2
W23	21.4	2	1.9	NA	A7	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	3	B20	2
W54	28	2	2.44	NA	B7	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	4	D19	2
W54	28	2	2.44	NA	B7	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	4	D20	2
Z104	54.3	2.02	2.17	NA	C7	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	10	4	F19	2
Z104	54.3	2.02	2.17	NA	C7	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	10	4	F20	2
Z33	28.7	1.97	1.91	NA	D7	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	3	H19	2
Z33	28.7	1.97	1.91	NA	D7	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	3	H20	2
W65	36.5	1.86	1.61	NA	E7	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	6	5	J19	2
W65	36.5	1.86	1.61	NA	E7	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	6	5	J20	2
Y82	28.4	1.98	2.22	NA	F7	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	2	L19	2
Y82	28.4	1.98	2.22	NA	F7	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	2	L20	2
Y55	56.7	1.98	2.02	NA	G7	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	5	5	N19	2
Y55	56.7	1.98	2.02	NA	G7	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	5	5	N20	2
W81	53.3	1.94	1.83	NA	H7	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	8	1	P19	2
W81	53.3	1.94	1.83	NA	H7	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	8	1	P20	2
V31	58	2.02	1.9	NA	A8	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	1	A21	2
V31	58	2.02	1.9	NA	A8	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	1	A22	2
W11	47.9	2.02	2.13	NA	B8	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	1	C21	2
W11	47.9	2.02	2.13	NA	B8	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	1	C22	2
Y42	65.3	1.99	2.3	NA	C8	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	4	2	E21	2
Y42	65.3	1.99	2.3	NA	C8	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	4	2	E22	2
Z103	29	1.97	2.09	NA	D8	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	10	3	G21	2
Z103	29	1.97	2.09	NA	D8	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	10	3	G22	2
V95	54.5	1.95	1.96	NA	E8	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	9	5	I21	2
V95	54.5	1.95	1.96	NA	E8	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	9	5	I22	2
V82	38.3	1.9	1.59	NA	F8	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	8	2	K21	2
V82	38.3	1.9	1.59	NA	F8	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	8	2	K22	2
W91	38.4	1.87	1.49	NA	G8	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	1	M21	2
W91	38.4	1.87	1.49	NA	G8	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	1	M22	2
Y53	35	2.03	2.12	NA	H8	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	5	3	O21	2
Y53	35	2.03	2.12	NA	H8	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	5	3	O22	2
Z82	30.3	1.93	1.86	NA	A9	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	8	2	B21	2
Z82	30.3	1.93	1.86	NA	A9	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	8	2	B22	2
X84	37.4	1.95	1.96	NA	B9	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	4	D21	2
X84	37.4	1.95	1.96	NA	B9	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	4	D22	2
V23	27.8	2.04	0.33	NA	C9	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	2	3	F21	2
V23	27.8	2.04	0.33	NA	C9	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	2	3	F22	2
Z11	46.6	1.92	1.92	NA	D9	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	1	1	H21	2
Z11	46.6	1.92	1.92	NA	D9	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	1	1	H22	2
W24	38.6	1.9	1.69	NA	E9	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	4	J21	2
W24	38.6	1.9	1.69	NA	E9	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	4	J22	2
W31	47.7	1.95	1.99	NA	F9	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	1	L21	2
W31	47.7	1.95	1.99	NA	F9	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	1	L22	2
W46	35.5	1.99	2.13	NA	G9	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	6	N21	2
W46	35.5	1.99	2.13	NA	G9	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	4	6	N22	2
Z36	35	1.85	1.58	NA	H9	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	6	P21	2
Z36	35	1.85	1.58	NA	H9	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	3	6	P22	2
V24	21.3	1.92	1.65	NA	A10	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	2	4	A23	2
V24	21.3	1.92	1.65	NA	A10	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	2	4	A24	2
V52	28.2	1.92	2.24	NA	B10	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	2	C23	2
V52	28.2	1.92	2.24	NA	B10	4	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	5	2	C24	2
Y101	50.9	1.94	2.02	NA	C10	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	1	E23	2
Y101	50.9	1.94	2.02	NA	C10	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	1	E24	2
W37	28.6	1.95	2.04	NA	D10	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	7	G23	2
W37	28.6	1.95	2.04	NA	D10	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	7	G24	2
W66	27.3	1.96	2.33	NA	E10	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	6	6	I23	2
W66	27.3	1.96	2.33	NA	E10	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	6	6	I24	2
Y71	27.3	1.7	1.16	NA	F10	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	7	1	K23	2
Y71	27.3	1.7	1.16	NA	F10	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	7	1	K24	2
Y103	32	1.91	2	NA	G10	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	3	M23	2
Y103	32	1.91	2	NA	G10	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	3	M24	2
W51	52.8	1.96	2.14	NA	H10	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	1	O23	2
W51	52.8	1.96	2.14	NA	H10	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	1	O24	2
pCLas1	2.8	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	B23	2
pCLas1	2.8	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	B24	2
pCLas2	0.028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	D23	2
pCLas2	0.028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	D24	2
pCLas3	0.0028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	F23	2
pCLas3	0.0028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	F24	2
pCLas4	0.00028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	H23	2
pCLas4	0.00028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	H24	2
pCLas5	0.000028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	J23	2
pCLas5	0.000028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	J24	2
pCLas6	0.0000028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	L23	2
pCLas6	0.0000028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	L24	2
pCLas7	0.00000028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	N23	2
pCLas7	0.00000028	NA	NA	NA	NA	NA	DNA	NA	Standard_curve	NA	NA	NA	NA	N24	2
NTC1	0	NA	NA	NA	NA	NA	DNA	NA	No_template_control	NA	NA	NA	NA	P23	2
NTC1	0	NA	NA	NA	NA	NA	DNA	NA	No_template_control	NA	NA	NA	NA	P24	2
W55	19.2	1.87	0.55	NA	A11	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	5	A1	3
W55	19.2	1.87	0.55	NA	A11	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	5	5	A2	3
Y12	32.9	1.92	1.52	NA	B11	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	1	2	C1	3
Y12	32.9	1.92	1.52	NA	B11	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	1	2	C2	3
Y33	59.3	2	2.27	NA	C11	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	3	E1	3
Y33	59.3	2	2.27	NA	C11	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	3	E2	3
W92	50	1.98	2.28	NA	D11	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	2	G1	3
W92	50	1.98	2.28	NA	D11	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	2	G2	3
X22	25.6	1.85	1.4	NA	E11	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	2	2	I1	3
X22	25.6	1.85	1.4	NA	E11	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	2	2	I2	3
W73	24.5	1.93	2.1	NA	F11	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	7	3	K1	3
W73	24.5	1.93	2.1	NA	F11	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	7	3	K2	3
W32	40.5	1.96	2.18	NA	G11	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	2	M1	3
W32	40.5	1.96	2.18	NA	G11	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	2	M2	3
Y21	43.7	1.95	2.09	NA	H11	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	2	1	O1	3
Y21	43.7	1.95	2.09	NA	H11	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	2	1	O2	3
X61	26.8	1.96	1.94	NA	A12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	6	1	B1	3
X61	26.8	1.96	1.94	NA	A12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	6	1	B2	3
X103	26.5	1.99	2.19	NA	B12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	10	3	D1	3
X103	26.5	1.99	2.19	NA	B12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	10	3	D2	3
W102	24.7	1.89	2.16	NA	C12	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	2	F1	3
W102	24.7	1.89	2.16	NA	C12	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	2	F2	3
Z64	58.9	2.01	2.47	NA	D12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	6	4	H1	3
Z64	58.9	2.01	2.47	NA	D12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	6	4	H2	3
X85	42.8	1.98	2.34	NA	E12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	5	J1	3
X85	42.8	1.98	2.34	NA	E12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	5	J2	3
X14	33.9	1.95	1.84	NA	F12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	4	L1	3
X14	33.9	1.95	1.84	NA	F12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	4	L2	3
W35	31.1	1.98	2.46	NA	G12	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	5	N1	3
W35	31.1	1.98	2.46	NA	G12	4	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	5	N2	3
Y84	14.2	1.85	2	NA	H12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	4	P1	3
Y84	14.2	1.85	2	NA	H12	4	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	4	P2	3
Y63	53.5	1.93	1.89	NA	A1	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	3	A3	3
Y63	53.5	1.93	1.89	NA	A1	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	6	3	A4	3
W34	29.2	1.92	1.92	NA	B1	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	4	C3	3
W34	29.2	1.92	1.92	NA	B1	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	3	4	C4	3
Z72	19.6	1.77	1.19	NA	C1	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	2	E3	3
Z72	19.6	1.77	1.19	NA	C1	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	2	E4	3
W96	26.5	1.87	1.29	NA	D1	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	6	G3	3
W96	26.5	1.87	1.29	NA	D1	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	6	G4	3
W21	33.5	1.92	1.93	NA	E1	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	1	I3	3
W21	33.5	1.92	1.93	NA	E1	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	1	I4	3
X91	75.9	2.01	2.36	NA	F1	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	9	1	K3	3
X91	75.9	2.01	2.36	NA	F1	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	9	1	K4	3
X11	45	1.97	2.09	NA	G1	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	1	M3	3
X11	45	1.97	2.09	NA	G1	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	1	1	M4	3
V104	52	1.99	2.22	NA	H1	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	10	4	O3	3
V104	52	1.99	2.22	NA	H1	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	10	4	O4	3
W14	29.3	1.84	1.44	NA	A2	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	4	B3	3
W14	29.3	1.84	1.44	NA	A2	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	1	4	B4	3
X35	27.7	1.98	1.61	NA	B2	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	5	D3	3
X35	27.7	1.98	1.61	NA	B2	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	3	5	D4	3
Z53	47.8	1.98	1.95	NA	C2	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	3	F3	3
Z53	47.8	1.98	1.95	NA	C2	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	3	F4	3
Z75	23.6	1.86	1.46	NA	D2	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	5	H3	3
Z75	23.6	1.86	1.46	NA	D2	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	7	5	H4	3
Y92	62.9	1.89	1.64	NA	E2	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	2	J3	3
Y92	62.9	1.89	1.64	NA	E2	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	9	2	J4	3
W26	32.6	1.96	1.79	NA	F2	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	6	L3	3
W26	32.6	1.96	1.79	NA	F2	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	2	6	L4	3
V31	40.5	1.98	2.12	NA	G2	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	1	N3	3
V31	40.5	1.98	2.12	NA	G2	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	1	N4	3
W104	29.9	1.81	1.39	NA	H2	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	4	P3	3
W104	29.9	1.81	1.39	NA	H2	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	4	P4	3
W94	38.8	1.91	1.71	NA	A3	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	4	A5	3
W94	38.8	1.91	1.71	NA	A3	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	9	4	A6	3
Y102	28.5	1.97	0.73	NA	B3	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	2	C5	3
Y102	28.5	1.97	0.73	NA	B3	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	10	2	C6	3
V32	29.6	1.99	2.12	NA	C3	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	2	E5	3
V32	29.6	1.99	2.12	NA	C3	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	3	2	E6	3
W102	28.2	1.98	2.36	NA	D3	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	2	G5	3
W102	28.2	1.98	2.36	NA	D3	5	DNA	Psyllid	Detached_leaf_acquisition	0.5_mg_ml_Polymyxin_B_sulfate	PMB	10	2	G6	3
V62	35.6	1.96	2.01	NA	E3	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	2	I5	3
V62	35.6	1.96	2.01	NA	E3	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	6	2	I6	3
X81	42.2	1.98	1.84	NA	F3	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	1	K5	3
X81	42.2	1.98	1.84	NA	F3	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	8	1	K6	3
Z52	25.8	1.94	1.32	NA	G3	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	2	M5	3
Z52	25.8	1.94	1.32	NA	G3	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803543	803543	5	2	M6	3
Y34	57.6	2.01	2.21	NA	H3	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	4	O5	3
Y34	57.6	2.01	2.21	NA	H3	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	3	4	O6	3
V45	66.4	2.02	2.28	NA	A4	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	5	B5	3
V45	66.4	2.02	2.28	NA	A4	5	DNA	Psyllid	Detached_leaf_acquisition	0.1_mM_Potassium_phosphate_buffer	KPO4_buffer	4	5	B6	3
Y83	57.4	2.01	2	NA	B4	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	3	D5	3
Y83	57.4	2.01	2	NA	B4	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803570	803570	8	3	D6	3
X74	27.9	2.09	2.11	NA	C4	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	4	F5	3
X74	27.9	2.09	2.11	NA	C4	5	DNA	Psyllid	Detached_leaf_acquisition	1_mg_ml_803364	803364	7	4	F6	3
